id,score
82750f1b9d1223508ee329d47e27d35176c93eb9f35e9c1a,0.017740217152720155
f000950527a6feb670cc1c87c2025f3922aaa4a0206a0a33,0.6395725523974496
e9f7b28ec10e04700ef4db75a494f9a1e8e8b09555e6afa1,0.0018513396111396185
beb4aaaa89e0a0ae9d77bd5d7665be6342f552f51840cf19,0.00040800489500226637
e9f7b28ec10e0470ee4172cec0133b6826c34f27d3dff204,0.015339642452320099
d8071a739aa75a3ba10ae8205ae3c7b267bdbe32cd6cb582,0.011340286500198195
f000950527a6feb63dcc53f7fc8ccac0eb92d37b34f18854,0.3954618845818392
4a8fc4f3fb4d8a0ff806928b39e9b5e776d9b0d2d32bce0a,0.001985434531352311
f000950527a6feb678e9430f14270a010ec5e747a694829a,0.0071612958920941995
d8071a739aa75a3bb4ea6cf0f8ce3b13082101f40a426037,0.0012779184139333744
8f19388cfd6e2b9c1245cd2b699345995d8983b74a3e1f98,0.00044316388255605086
da8691b210adb3f650c6cf12438085a7b6a3fa62e4806333,0.0004000885917993939
da8691b210adb3f62d73891e5769ab06c8bfad96fa50778f,0.0004166225293875801
f000950527a6feb6dc5fea352959ce7a91b1a31843cc2042,0.011989777168657838
f000950527a6feb655bd97953a1686480289fcb12ab193f0,0.012698063868755102
516ab81418ed215dbf53c2d4e3d8e4c41e3ded65e5488128,0.02946949235679635
beb4aaaa89e0a0ae25ca69a05a0a98b61b6904fba82af3c1,0.0005107779145606027
d8071a739aa75a3b5e86ec27db851adf4b918ec69eb2ad7a,0.0009440956051667969
f000950527a6feb6dc7742533476c3c4cac8b73ae70bba55,0.0006272468701519415
da8691b210adb3f6aa6a0dc8c49a7ab6c5c147166f1814bb,0.0023243750955349385
f000950527a6feb62a3aeaff423d389389671b050d2e7e41,0.07226928384210012
f000950527a6feb6ce9820790c60cd8067cf2230c1f92042,0.032395534444860305
da8691b210adb3f6768acc16c1680dd37c53dec6c7110778,0.0003759304449466039
f000950527a6feb673902053c9d423b83fde557412062a24,0.02998614344713894
d8071a739aa75a3b4c3e522b106e841a5ba6c383f0484714,0.05144922267241219
d8071a739aa75a3bc8b1cbc0701ffbf91045921a9fc588cf,0.015994043732816772
ed38190adf12fceba12f54c2e462909039f760602019e698,0.026036292176241434
f000950527a6feb672674e03f0677ee12a3b907e7589ec1d,0.0021561292835010426
da8691b210adb3f6ed9ceaa4f3567233848096066c1b3ab6,0.00039333692475547737
516ab81418ed215d7fe43608f515e624e2205dc807091821,0.029928224047737078
